date,station,天気概況,平均気温,平均風速,最多風向,降水量の合計
2025/12/2,本渡,0,13.9,1.2,西,0.0
2025/12/2,松島,0,14.2,2.0,北北東,0.0
2025/12/2,水俣,0,14.6,1.8,東南東,0.0
2025/12/2,牛深,8,16.2,1.9,北北西,0
2025/12/20,八代,0,15.0,0.8,南南西,1.5
2025/12/20,本渡,0,16.0,1.7,南南西,4.0
2025/12/20,松島,0,15.5,1.4,南南西,2.5
2025/12/20,水俣,0,17.0,2.1,南東,0.0
2025/12/20,牛深,8,17.5,2.5,北東,9.0
2025/12/21,八代,0,11.9,1.5,北東,11.0
2025/12/21,本渡,0,12.6,1.3,西南西,22.0
2025/12/21,松島,0,13.3,3.2,北北東,15.0
2025/12/21,水俣,0,13.3,2.2,北東,15.0
2025/12/21,牛深,8,14.3,2.3,北北東,14.0
2025/12/22,八代,0,8.3,1.6,北東,0.0
2025/12/22,本渡,0,10.0,3.8,北北東,0.0
2025/12/22,松島,0,10.1,3.2,北北東,0.0
2025/12/22,水俣,0,8.9,2.5,北東,0.0
2025/12/22,牛深,8,11.4,2.8,北東,0
2025/12/23,八代,0,10.0,1.1,北北東,0.0
2025/12/23,本渡,0,10.7,1.8,西,0.0
2025/12/23,松島,0,9.9,1.4,南西,0.0
2025/12/23,水俣,0,12.1,2.2,南東,0.0
2025/12/23,牛深,8,14.7,3.1,東北東,0
2025/12/24,八代,0,14.1,0.9,南,2.0
2025/12/24,本渡,0,14.4,1.6,西,4.5
2025/12/24,松島,0,14.3,1.2,南西,1.5
2025/12/24,水俣,0,15.8,1.3,南南東,3.5
2025/12/24,牛深,8,16.5,2.1,北東,3.0
2025/12/25,八代,0,10.8,2.0,北,18.5
2025/12/25,本渡,0,10.1,1.5,西,10.0
2025/12/25,松島,0,11.0,2.5,北,10.0
2025/12/25,水俣,0,11.4,4.0,北西,6.5
2025/12/25,牛深,8,11.8,3.6,西北西,10.0
2025/12/26,八代,0,3.6,3.0,北北東,0.0
2025/12/26,本渡,0,2.9,1.9,北,0.5
2025/12/26,松島,0,4.1,3.9,北,0.0
2025/12/26,水俣,0,4.3,4.6,北,0.0
2025/12/26,牛深,8,4.1,2.6,北北東,3.0
2025/12/27,八代,0,3.5,1.9,東,0.0
2025/12/27,本渡,0,2.3,1.5,西,0.0
2025/12/27,松島,0,3.1,2.0,北北東,0.0
2025/12/27,水俣,0,2.5,2.3,東南東,0.0
2025/12/27,牛深,8,4.7,1.9,北北東,0
2025/12/28,八代,0,4.8,1.2,東,0.0
2025/12/28,本渡,0,4.5,1.7,西,0.0
2025/12/28,松島,0,4.1,1.6,南西,0.0
2025/12/28,水俣,0,4.5,2.2,東,0.0
2025/12/28,牛深,8,8.3,2.4,北東,0
2025/12/29,八代,0,8.5,1.1,南南東,0.0
2025/12/29,本渡,0,7.1,1.3,西南西,0.0
2025/12/29,松島,0,7.1,1.3,南南西,0.0
2025/12/29,水俣,0,9.2,2.1,東,0.0
2025/12/29,牛深,8,12.9,2.6,北東,0
2025/12/3,八代,0,9.3,3.0,北,0.0
2025/12/3,本渡,0,8.6,1.8,北,0.0
2025/12/3,松島,0,9.9,3.5,北,0.0
2025/12/3,水俣,0,10.0,5.0,北,0.0
2025/12/3,牛深,8,9.7,2.4,北,4.5
2025/12/30,八代,0,10.0,0.9,北東,0.0
2025/12/30,本渡,0,9.8,1.5,西南西,0.0
2025/12/30,松島,0,10.3,1.7,北北東,0.0
2025/12/30,水俣,0,10.8,1.6,東北東,0.0
2025/12/30,牛深,8,12.8,1.7,北,0
2025/12/31,八代,0,7.2,2.0,北北東,0.0
2025/12/31,本渡,0,7.4,1.9,北,0.0
2025/12/31,松島,0,8.5,3.6,北北東,0.0
2025/12/31,水俣,0,8.7,3.5,北,0.0
2025/12/31,牛深,8,9.2,2.5,北,0
2025/12/4,八代,0,6.9,1.8,北東,0.0
2025/12/4,本渡,0,6.3,1.6,北,1.0
2025/12/4,松島,0,6.9,2.0,北北西,0.0
2025/12/4,水俣,0,6.6,3.0,北,0.0
2025/12/4,牛深,8,7.4,2.2,北東,0.0
2025/12/5,八代,0,7.6,1.5,東北東,0.5
2025/12/5,本渡,0,7.0,1.5,西,6.0
2025/12/5,松島,0,7.7,2.3,北北東,1.0
2025/12/5,水俣,0,6.7,2.6,東,0.5
2025/12/5,牛深,8,9.5,2.2,北,2.0
2025/12/6,八代,0,6.2,0.7,南西,0.0
2025/12/6,本渡,0,6.6,1.5,西,0.0
2025/12/6,松島,0,6.1,1.6,南西,0.0
2025/12/6,水俣,0,6.1,1.5,東,0.0
2025/12/6,牛深,8,10.1,2.2,北北東,0
2025/12/7,八代,0,10.5,0.7,南,0.0
2025/12/7,本渡,0,10.7,1.5,西,0.0
2025/12/7,松島,0,10.3,1.5,南南西,0.0
2025/12/7,水俣,0,11.6,1.5,東,0.0
2025/12/7,牛深,8,14.5,2.0,北東,0
2025/12/8,八代,0,11.5,1.1,北東,0.0
2025/12/8,本渡,0,11.6,1.2,西南西,0.0
2025/12/8,松島,0,12.1,2.1,北北東,0.0
2025/12/8,水俣,0,12.1,1.7,東,0.0
2025/12/8,牛深,8,14.6,1.4,北北西,0.0
2025/12/9,八代,0,7.7,1.1,北東,0.0
2025/12/9,本渡,0,8.2,1.7,西,0.0
2025/12/9,松島,0,8.9,2.2,南西,0.0
2025/12/9,水俣,0,7.8,1.8,東,0.0
2025/12/9,牛深,8,11.1,1.9,北,0
2025/2/1,八代,0,8.1,1.2,北東,20.5
2025/2/1,本渡,0,7.8,1.6,西北西,23.0
2025/2/1,松島,0,8.3,1.4,南南西,20.0
2025/2/1,水俣,0,11.0,2.5,南東,21.5
2025/2/1,牛深,8,11.6,5.3,東北東,29.0
2025/2/10,八代,0,4.3,1.3,東北東,0.0
2025/2/10,本渡,0,3.6,1.3,西,0.0
2025/2/10,松島,0,3.8,1.6,南西,0.0
2025/2/10,水俣,0,4.1,2.1,東南東,0.0
2025/2/10,牛深,8,6.1,1.7,北北東,0.0
2025/2/11,八代,0,4.4,1.3,南南西,0.0
2025/2/11,本渡,0,3.4,1.7,西,0.0
2025/2/11,松島,0,3.4,1.8,南西,0.0
2025/2/11,水俣,0,3.8,2.1,東,0.0
2025/2/11,牛深,8,6.4,2.8,北東,0
2025/2/12,八代,0,10.2,2.5,南南西,9.5
2025/2/12,本渡,0,10.1,3.0,西,10.5
2025/2/12,松島,0,10.0,2.2,南南西,5.5
2025/2/12,水俣,0,11.4,3.0,東南東,15.5
2025/2/12,牛深,8,12.7,4.5,南東,18.0
2025/2/13,八代,0,6.5,2.6,北北東,0.0
2025/2/13,本渡,0,5.6,1.8,北,0.0
2025/2/13,松島,0,6.7,3.2,北,0.0
2025/2/13,水俣,0,6.4,3.8,北,0.0
2025/2/13,牛深,8,7.3,2.6,北北西,0.0
2025/2/14,八代,0,5.1,1.1,南南西,0.0
2025/2/14,本渡,0,4.6,1.7,西,0.0
2025/2/14,松島,0,4.7,1.6,南西,0.0
2025/2/14,水俣,0,4.8,1.8,東,0.0
2025/2/14,牛深,8,7.7,2.3,北北東,0
2025/2/15,八代,0,8.0,0.8,北東,2.5
2025/2/15,本渡,0,7.4,1.1,西北西,4.0
2025/2/15,松島,0,7.5,1.0,南西,2.5
2025/2/15,水俣,0,8.2,1.1,東,2.0
2025/2/15,牛深,8,9.9,2.0,北東,4.5
2025/2/16,八代,0,8.8,1.0,北東,6.0
2025/2/16,本渡,0,8.5,1.3,西,5.0
2025/2/16,松島,0,8.3,1.3,南西,5.0
2025/2/16,水俣,0,9.0,1.5,北,9.5
2025/2/16,牛深,8,10.1,2.5,北北東,8.0
2025/2/17,八代,0,6.7,1.8,北,0.0
2025/2/17,本渡,0,6.5,1.3,西,0.0
2025/2/17,松島,0,6.6,2.5,北北東,0.0
2025/2/17,水俣,0,7.1,3.2,北北西,0.0
2025/2/17,牛深,8,9.2,2.7,西北西,0
2025/2/18,八代,0,4.8,1.5,北,0.0
2025/2/18,本渡,0,4.7,1.2,西,0.0
2025/2/18,松島,0,5.0,2.2,北北東,0.0
2025/2/18,水俣,0,5.7,3.3,北北西,0.0
2025/2/18,牛深,8,6.3,2.5,西北西,0.0
2025/2/19,八代,0,4.7,1.7,北,0.0
2025/2/19,本渡,0,3.9,1.4,西,0.0
2025/2/19,松島,0,4.8,1.9,北,0.0
2025/2/19,水俣,0,5.3,3.5,北北西,0.0
2025/2/19,牛深,8,5.9,2.2,西北西,0
2025/2/2,八代,0,8.9,1.4,北東,0.5
2025/2/2,本渡,0,9.4,2.1,西,1.0
2025/2/2,松島,0,9.7,2.8,北,0.5
2025/2/2,水俣,0,9.5,2.5,北北東,0.0
2025/2/2,牛深,8,11.1,2.9,北東,0.0
2025/2/20,八代,0,4.5,1.3,東北東,0.0
2025/2/20,本渡,0,3.9,1.5,西,0.0
2025/2/20,松島,0,3.7,1.6,南南西,0.0
2025/2/20,水俣,0,4.6,2.1,東,0.0
2025/2/20,牛深,8,6.1,2.4,西北西,0
2025/2/21,八代,0,5.0,1.5,北東,0.0
2025/2/21,本渡,0,4.4,1.4,西,0.0
2025/2/21,松島,0,5.1,1.9,北北東,0.0
2025/2/21,水俣,0,5.2,2.0,東南東,0.0
2025/2/21,牛深,8,6.0,2.2,北北東,0.0
2025/2/22,八代,0,3.7,1.6,東北東,0.0
2025/2/22,本渡,0,2.7,1.5,西,0.0
2025/2/22,松島,0,3.4,2.1,北北東,0.0
2025/2/22,水俣,0,3.7,2.9,北北西,0.0
2025/2/22,牛深,8,5.0,1.9,西北西,0
2025/2/23,八代,0,4.1,2.3,西北西,0.0
2025/2/23,本渡,0,2.8,1.5,西,0.0
2025/2/23,松島,0,3.6,2.2,北北東,0.0
2025/2/23,水俣,0,4.1,2.9,北西,0.0
2025/2/23,牛深,8,4.8,3.0,西北西,0.0
2025/2/24,八代,0,3.2,1.7,北北西,0.0
2025/2/24,本渡,0,2.4,1.7,西,0.0
2025/2/24,松島,0,2.7,2.5,北北東,0.0
2025/2/24,水俣,0,3.2,3.2,北,0.0
2025/2/24,牛深,8,4.1,2.5,西北西,0.0
2025/2/25,八代,0,6.0,1.4,西,0.0
2025/2/25,本渡,0,5.2,1.6,西,0.0
2025/2/25,松島,0,5.2,1.6,南西,0.0
2025/2/25,水俣,0,5.3,1.7,東,0.0
2025/2/25,牛深,8,7.7,2.4,西,0.0
2025/2/26,八代,0,8.7,1.1,西北西,0.0
2025/2/26,本渡,0,7.8,1.5,西,0.0
2025/2/26,松島,0,7.8,1.5,南西,0.0
2025/2/26,水俣,0,8.4,1.5,東,0.0
2025/2/26,牛深,8,10.5,2.7,西北西,0.0
2025/2/27,八代,0,8.9,1.0,南南西,0.0
2025/2/27,本渡,0,7.8,1.5,西,0.0
2025/2/27,松島,0,8.0,1.5,南西,0.0
2025/2/27,水俣,0,8.2,1.5,東,0.0
2025/2/27,牛深,8,10.7,2.2,北北東,0.5
2025/2/28,八代,0,13.4,1.0,南南西,1.0
2025/2/28,本渡,0,11.8,1.2,西,0.5
2025/2/28,松島,0,12.5,1.3,西南西,0.0
2025/2/28,水俣,0,13.8,1.7,西北西,0.5
2025/2/28,牛深,8,14.2,2.6,東北東,1.0
2025/2/3,八代,0,6.9,2.0,西北西,0.0
2025/2/3,本渡,0,6.5,1.5,西,0.0
2025/2/3,松島,0,6.9,2.3,北,0.0
2025/2/3,水俣,0,6.9,3.4,北西,0.0
2025/2/3,牛深,8,8.2,2.8,西北西,0.0
2025/2/4,八代,0,2.5,2.5,北西,0.0
2025/2/4,本渡,0,1.4,1.7,北北西,1.0
2025/2/4,松島,0,2.4,3.3,北,0.0
2025/2/4,水俣,0,2.2,4.0,北北西,0.0
2025/2/4,牛深,8,3.3,2.9,北西,3.5
2025/2/5,八代,0,1.9,1.7,西北西,2.5
2025/2/5,本渡,0,1.4,1.3,北,3.0
2025/2/5,松島,0,2.2,2.0,北,3.0
2025/2/5,水俣,0,2.2,3.2,北北西,2.5
2025/2/5,牛深,8,4.1,3.2,西北西,7.5
2025/2/6,八代,0,3.3,1.7,北北西,0.0
2025/2/6,本渡,0,2.7,1.3,西,0.5
2025/2/6,松島,0,3.7,2.4,北,0.0
2025/2/6,水俣,0,3.6,3.0,北,0.5
2025/2/6,牛深,8,4.1,2.2,北北東,0.5
2025/2/7,八代,0,2.6,2.3,北西,4.0
2025/2/7,本渡,0,1.9,2.0,西,4.0
2025/2/7,松島,0,2.3,2.7,南西,4.5
2025/2/7,水俣,0,3.0,3.6,東,2.5
2025/2/7,牛深,8,3.9,4.1,西北西,3.5
2025/2/8,八代,0,1.2,2.3,北東,0.0
2025/2/8,本渡,0,1.4,1.6,北,0.5
2025/2/8,松島,0,1.6,2.8,北,0.0
2025/2/8,水俣,0,2.3,4.5,北北西,0.0
2025/2/8,牛深,8,1.7,2.0,北北西,10.0
2025/2/9,八代,0,2.2,1.1,東,0.0
2025/2/9,本渡,0,1.7,1.2,西,0.0
2025/2/9,松島,0,1.9,1.6,南西,0.0
2025/2/9,水俣,0,2.5,2.3,北,0.0
2025/2/9,牛深,8,3.8,1.7,北北東,0.0
2025/3/1,八代,0,15.7,1.1,西南西,0.5
2025/3/1,本渡,0,15.7,1.9,南,1.0
2025/3/1,松島,0,16.0,1.6,南南東,1.0
2025/3/1,水俣,0,16.1,1.5,東,0.0
2025/3/1,牛深,8,16.5,1.7,東北東,0.0
2025/3/10,八代,0,10.0,0.8,東北東,0.0
2025/3/10,本渡,0,8.9,1.3,西,0.0
2025/3/10,松島,0,9.3,1.3,南西,0.0
2025/3/10,水俣,0,10.5,1.4,南東,0.5
2025/3/10,牛深,8,12.2,3.3,東北東,1.0
2025/3/11,八代,0,12.4,1.0,北東,1.5
2025/3/11,本渡,0,12.2,1.6,西南西,1.5
2025/3/11,松島,0,12.1,1.2,南西,0.5
2025/3/11,水俣,0,12.5,1.4,北,1.0
2025/3/11,牛深,8,13.6,2.7,東北東,0.5
2025/3/12,八代,0,13.7,1.0,西北西,1.5
2025/3/12,本渡,0,13.1,1.1,南東,1.0
2025/3/12,松島,0,12.9,1.2,南西,1.5
2025/3/12,水俣,0,14.2,1.3,東南東,1.5
2025/3/12,牛深,8,14.7,1.3,南南西,1.5
2025/3/13,八代,0,13.0,1.2,北北東,0.0
2025/3/13,本渡,0,12.7,1.6,東北東,0.0
2025/3/13,松島,0,12.9,1.9,北北東,0.0
2025/3/13,水俣,0,13.5,1.9,北,0.5
2025/3/13,牛深,8,14.1,2.2,東北東,0.0
2025/3/14,八代,0,12.7,0.8,南南東,0.0
2025/3/14,本渡,0,12.5,1.4,西,0.0
2025/3/14,松島,0,12.3,1.3,南西,0.0
2025/3/14,水俣,0,12.6,1.1,北北西,0.0
2025/3/14,牛深,8,14.4,2.7,東北東,0.0
2025/3/15,八代,0,10.8,1.2,北北東,8.0
2025/3/15,本渡,0,9.8,2.9,東北東,17.5
2025/3/15,松島,0,10.2,1.9,北北西,12.0
2025/3/15,水俣,0,11.8,2.8,北,15.5
2025/3/15,牛深,8,12.0,3.6,東北東,13.5
2025/3/16,八代,0,8.9,2.3,北北東,9.0
2025/3/16,本渡,0,9.4,1.9,西,4.0
2025/3/16,松島,0,9.1,2.1,北北東,7.0
2025/3/16,水俣,0,9.9,3.5,北,8.5
2025/3/16,牛深,8,10.7,3.7,西北西,4.5
2025/3/17,八代,0,6.2,2.2,北西,0.0
2025/3/17,本渡,0,5.4,1.8,西,0.0
2025/3/17,松島,0,6.2,2.6,北北東,0.0
2025/3/17,水俣,0,6.2,4.0,北西,0.0
2025/3/17,牛深,8,7.2,3.6,西北西,0.0
2025/3/18,八代,0,5.1,2.1,西,5.5
2025/3/18,本渡,0,4.1,2.0,西,8.0
2025/3/18,松島,0,5.1,2.5,南西,10.5
2025/3/18,水俣,0,4.8,2.8,東,4.5
2025/3/18,牛深,8,7.3,4.0,西北西,2.0
2025/3/19,八代,0,6.1,1.7,東北東,2.0
2025/3/19,本渡,0,4.8,1.4,西,0.0
2025/3/19,松島,0,6.1,2.0,北北東,0.5
2025/3/19,水俣,0,6.3,2.1,北北西,0.0
2025/3/19,牛深,8,7.2,2.1,北西,1.5
2025/3/2,八代,0,18.3,1.5,南西,1.0
2025/3/2,本渡,0,19.4,2.6,南,6.0
2025/3/2,松島,0,19.5,2.7,南南西,8.5
2025/3/2,水俣,0,19.3,1.2,南,1.0
2025/3/2,牛深,8,19.1,2.8,南,0.0
2025/3/20,八代,0,8.4,1.3,西北西,0.5
2025/3/20,本渡,0,7.6,1.4,西,0.0
2025/3/20,松島,0,7.4,1.6,南西,0.0
2025/3/20,水俣,0,7.9,1.5,東,0.0
2025/3/20,牛深,8,10.8,2.9,西,0.0
2025/3/21,八代,0,13.7,2.9,南,0.0
2025/3/21,本渡,0,12.7,2.8,南西,0.0
2025/3/21,松島,0,12.3,2.2,南西,0.0
2025/3/21,水俣,0,11.7,2.4,西,0.0
2025/3/21,牛深,8,15.5,4.3,西南西,0
2025/3/22,八代,0,17.3,3.0,南,0.0
2025/3/22,本渡,0,16.0,2.5,南西,0.0
2025/3/22,松島,0,15.0,2.2,南西,0.0
2025/3/22,水俣,0,14.4,2.1,東,0.0
2025/3/22,牛深,8,17.1,3.5,西,0
2025/3/23,八代,0,17.0,2.3,西南西,0.0
2025/3/23,本渡,0,16.1,2.4,南,0.0
2025/3/23,松島,0,15.7,2.2,南南西,0.0
2025/3/23,水俣,0,15.1,2.2,東,0.0
2025/3/23,牛深,8,16.9,2.2,西南西,0
2025/3/24,八代,0,18.4,3.1,南南西,0.0
2025/3/24,本渡,0,17.4,3.5,南西,0.0
2025/3/24,松島,0,17.2,3.2,南,0.0
2025/3/24,水俣,0,17.0,1.6,西南西,0.0
2025/3/24,牛深,8,17.9,2.5,西南西,0.0
2025/3/25,八代,0,19.5,2.7,南,0.0
2025/3/25,本渡,0,19.1,2.5,南西,0.0
2025/3/25,松島,0,18.2,3.0,南,0.0
2025/3/25,水俣,0,18.1,1.9,東,0.0
2025/3/25,牛深,8,19.4,2.2,南,0
2025/3/26,八代,0,20.5,2.0,南西,0.0
2025/3/26,本渡,0,21.4,2.8,南南東,0.0
2025/3/26,松島,0,20.2,2.4,南南西,0.0
2025/3/26,水俣,0,20.5,1.5,西,0.0
2025/3/26,牛深,8,20.6,2.5,西南西,0.0
2025/3/27,八代,0,20.5,3.0,南南東,46.0
2025/3/27,本渡,0,19.7,3.7,南,34.5
2025/3/27,松島,0,19.8,3.7,南,46.0
2025/3/27,水俣,0,20.1,2.5,南東,26.5
2025/3/27,牛深,8,19.5,3.3,南,74.5
2025/3/28,八代,0,13.9,1.7,南西,6.0
2025/3/28,本渡,0,12.9,1.7,西,2.0
2025/3/28,松島,0,13.8,1.7,北北西,3.0
2025/3/28,水俣,0,13.9,2.4,北西,2.0
2025/3/28,牛深,8,13.6,3.2,北西,3.0
2025/3/29,八代,0,11.3,1.9,西,0.5
2025/3/29,本渡,0,10.7,1.6,西,0.5
2025/3/29,松島,0,11.4,2.3,北北東,0.0
2025/3/29,水俣,0,11.6,2.7,北,1.0
2025/3/29,牛深,8,11.6,2.2,北西,1.0
2025/3/3,八代,0,14.4,3.2,北北東,28.5
2025/3/3,本渡,0,13.8,5.3,東北東,26.5
2025/3/3,松島,0,13.6,4.2,北北東,29.5
2025/3/3,水俣,0,14.7,2.9,北北東,19.5
2025/3/3,牛深,8,15.5,5.2,東北東,19.5
2025/3/30,八代,0,8.0,3.1,北北東,0.0
2025/3/30,本渡,0,7.6,2.4,北,0.0
2025/3/30,松島,0,8.1,4.0,北,0.0
2025/3/30,水俣,0,8.3,4.1,北北東,0.0
2025/3/30,牛深,8,8.7,2.6,北,0.0
2025/3/31,八代,0,7.2,1.5,東北東,0.0
2025/3/31,本渡,0,7.7,3.4,北東,0.0
2025/3/31,松島,0,7.8,2.7,北北東,0.0
2025/3/31,水俣,0,6.9,2.5,東,0.0
2025/3/31,牛深,8,8.9,3.4,東,0
2025/3/4,八代,0,10.5,1.3,東北東,17.0
2025/3/4,本渡,0,9.9,2.3,東北東,17.5
2025/3/4,松島,0,10.1,1.6,北,16.0
2025/3/4,水俣,0,12.7,2.5,北,17.0
2025/3/4,牛深,8,13.3,4.0,東北東,20.0
2025/3/5,八代,0,10.5,2.2,北北東,0.5
2025/3/5,本渡,0,10.3,2.2,東北東,0.0
2025/3/5,松島,0,10.9,3.5,北北東,0.5
2025/3/5,水俣,0,11.1,3.5,北北東,0.5
2025/3/5,牛深,8,11.4,2.4,北,0.0
2025/3/6,八代,0,8.4,3.0,北北東,0.0
2025/3/6,本渡,0,8.6,3.5,北北東,0.0
2025/3/6,松島,0,8.8,4.1,北北東,0.0
2025/3/6,水俣,0,9.1,4.3,北,0.0
2025/3/6,牛深,8,9.2,2.8,北東,0
2025/3/7,八代,0,7.3,2.0,北東,0.0
2025/3/7,本渡,0,7.6,3.3,北北東,0.0
2025/3/7,松島,0,7.8,2.9,北北東,0.0
2025/3/7,水俣,0,7.2,2.7,北,0.0
2025/3/7,牛深,8,8.9,2.9,北東,0
2025/3/8,八代,0,8.2,1.0,東南東,0.5
2025/3/8,本渡,0,7.4,1.5,西,0.0
2025/3/8,松島,0,7.7,1.3,南西,0.0
2025/3/8,水俣,0,8.2,1.3,東,0.0
2025/3/8,牛深,8,9.2,2.0,北北東,0.5
2025/3/9,八代,0,8.2,1.2,北西,0.0
2025/3/9,本渡,0,8.0,2.0,西,0.0
2025/3/9,松島,0,8.1,1.9,南西,0.0
2025/3/9,水俣,0,7.9,2.1,東,0.0
2025/3/9,牛深,8,10.7,2.7,北北東,0
2025/4/1,八代,0,8.2,1.0,東北東,7.5
2025/4/1,本渡,0,8.3,1.8,西,4.5
2025/4/1,松島,0,8.5,1.5,北北東,4.5
2025/4/1,水俣,0,8.2,1.6,東,7.5
2025/4/1,牛深,8,9.7,2.7,北東,7.0
2025/4/10,八代,0,18.6,2.7,南,0.5
2025/4/10,本渡,0,17.3,3.1,南,1.0
2025/4/10,松島,0,17.8,3.4,南,0.5
2025/4/10,水俣,0,16.9,1.6,南,4.5
2025/4/10,牛深,8,17.5,1.8,南南東,6.0
2025/4/11,八代,0,16.9,1.4,西北西,0.0
2025/4/11,本渡,0,15.7,1.9,北東,0.5
2025/4/11,松島,0,16.0,1.8,西南西,0.0
2025/4/11,水俣,0,16.3,1.3,西北西,0.0
2025/4/11,牛深,8,16.6,2.7,西,0
2025/4/12,八代,0,15.2,1.4,南東,7.5
2025/4/12,本渡,0,14.4,2.7,南南東,8.0
2025/4/12,松島,0,14.3,1.7,南西,8.0
2025/4/12,水俣,0,15.2,1.9,東南東,9.0
2025/4/12,牛深,8,16.3,3.5,東北東,14.0
2025/4/13,八代,0,13.6,3.7,西,14.5
2025/4/13,本渡,0,12.5,3.7,西,15.0
2025/4/13,松島,0,13.1,2.9,南南西,15.5
2025/4/13,水俣,0,13.5,4.1,西,23.0
2025/4/13,牛深,8,13.5,6.1,西,24.5
2025/4/14,八代,0,13.7,4.0,南西,5.5
2025/4/14,本渡,0,12.2,4.2,西南西,5.0
2025/4/14,松島,0,12.7,3.4,南,5.5
2025/4/14,水俣,0,12.9,2.5,西,8.5
2025/4/14,牛深,8,14.9,6.1,西,1.0
2025/4/15,八代,0,11.8,3.1,西,6.0
2025/4/15,本渡,0,11.1,2.3,西,4.0
2025/4/15,松島,0,11.3,2.1,南西,3.5
2025/4/15,水俣,0,11.8,3.3,西北西,1.5
2025/4/15,牛深,8,13.2,5.4,西,1.0
2025/4/16,八代,0,16.4,2.0,南西,0.0
2025/4/16,本渡,0,14.9,2.4,南西,0.0
2025/4/16,松島,0,15.0,3.0,南南東,0.0
2025/4/16,水俣,0,14.6,1.6,東,0.0
2025/4/16,牛深,8,16.5,2.1,南西,0
2025/4/17,八代,0,20.1,2.8,南西,0.0
2025/4/17,本渡,0,18.7,4.2,南,0.0
2025/4/17,松島,0,19.6,4.3,南南西,0.0
2025/4/17,水俣,0,19.9,1.9,南南東,0.0
2025/4/17,牛深,8,19.8,2.8,南,0.0
2025/4/18,八代,0,20.8,1.8,南西,10.5
2025/4/18,本渡,0,20.1,1.9,南西,5.0
2025/4/18,松島,0,19.3,1.6,南南西,24.5
2025/4/18,水俣,0,20.3,1.7,西,8.0
2025/4/18,牛深,8,20.3,2.1,南西,16.5
2025/4/19,八代,0,19.9,1.5,南西,0.0
2025/4/19,本渡,0,20.3,2.2,西南西,1.5
2025/4/19,松島,0,19.0,1.4,南南西,1.0
2025/4/19,水俣,0,19.6,1.8,東,0.0
2025/4/19,牛深,8,20.2,2.1,南西,0.5
2025/4/2,八代,0,11.8,1.4,東,1.0
2025/4/2,本渡,0,12.0,1.5,西,2.0
2025/4/2,松島,0,11.9,2.2,北北東,1.0
2025/4/2,水俣,0,11.7,1.8,北,7.0
2025/4/2,牛深,8,12.9,3.0,北東,1.5
2025/4/20,八代,0,19.7,1.2,北北東,2.0
2025/4/20,本渡,0,18.4,1.3,南,2.5
2025/4/20,松島,0,18.5,1.1,南西,1.5
2025/4/20,水俣,0,19.4,1.7,南東,5.0
2025/4/20,牛深,8,19.5,2.3,東北東,4.0
2025/4/21,八代,0,21.1,1.3,南西,0.0
2025/4/21,本渡,0,20.5,1.7,西南西,0.0
2025/4/21,松島,0,19.9,1.3,南西,0.0
2025/4/21,水俣,0,20.1,1.6,南,0.0
2025/4/21,牛深,8,20.0,2.5,西,0
2025/4/22,八代,0,20.0,1.6,南南西,1.5
2025/4/22,本渡,0,18.7,3.0,南南東,13.0
2025/4/22,松島,0,19.0,2.2,南南西,4.5
2025/4/22,水俣,0,19.7,2.0,南東,3.5
2025/4/22,牛深,8,19.5,2.9,東北東,10.0
2025/4/23,八代,0,17.6,1.3,北,1.0
2025/4/23,本渡,0,17.5,1.5,西,0.5
2025/4/23,松島,0,17.5,2.0,北北東,0.5
2025/4/23,水俣,0,17.8,1.5,北,1.0
2025/4/23,牛深,8,17.9,2.2,西北西,2.0
2025/4/24,八代,0,16.5,1.4,東南東,0.0
2025/4/24,本渡,0,16.6,1.5,西,0.0
2025/4/24,松島,0,16.5,2.3,北北東,0.0
2025/4/24,水俣,0,16.7,2.0,北,0.0
2025/4/24,牛深,8,16.7,3.4,西北西,0
2025/4/25,八代,0,16.9,1.3,北西,0.0
2025/4/25,本渡,0,16.3,1.5,西,0.0
2025/4/25,松島,0,16.8,1.7,北北東,0.0
2025/4/25,水俣,0,16.3,1.5,北,0.0
2025/4/25,牛深,8,17.4,2.7,西北西,0.0
2025/4/26,八代,0,15.8,1.5,北西,0.0
2025/4/26,本渡,0,14.9,1.7,西,0.0
2025/4/26,松島,0,15.0,2.0,南西,0.0
2025/4/26,水俣,0,15.1,2.0,東,0.0
2025/4/26,牛深,8,17.0,2.7,北北東,0
2025/4/27,八代,0,18.1,1.1,西南西,0.0
2025/4/27,本渡,0,17.7,1.6,西,0.0
2025/4/27,松島,0,16.9,1.5,南西,0.0
2025/4/27,水俣,0,17.6,1.6,西,0.0
2025/4/27,牛深,8,18.9,2.4,北東,0.0
2025/4/28,八代,0,15.8,1.3,北東,3.5
2025/4/28,本渡,0,15.9,1.9,西,5.5
2025/4/28,松島,0,15.9,1.8,北北東,3.0
2025/4/28,水俣,0,15.9,1.5,南,3.0
2025/4/28,牛深,8,16.9,2.9,北東,4.5
2025/4/29,八代,0,15.8,1.5,北西,0.5
2025/4/29,本渡,0,15.3,1.9,西,0.0
2025/4/29,松島,0,15.5,2.3,北北東,0.0
2025/4/29,水俣,0,15.2,2.0,東,0.0
2025/4/29,牛深,8,17.0,3.4,北西,0
2025/4/3,八代,0,11.0,1.9,北北東,0.0
2025/4/3,本渡,0,10.9,1.8,西,0.0
2025/4/3,松島,0,11.2,2.6,北北東,0.0
